rep,held_city,model,r2_raw,spearman
25,beijing,knn,-0.2795796010049201,-0.019119605490971282
25,beijing,rf,-0.2812462593146532,-0.056994618284940866
26,zhengzhou,ridge,-0.24137198871096288,0.05490746212970538
26,zhengzhou,knn,-0.2519767437110316,0.056794173870284605
26,zhengzhou,rf,-0.28931025289946866,0.09581672380913071
26,guangzhou,ridge,-0.0820422383569277,-0.021276981679666244
26,guangzhou,knn,-0.18365035542730812,-0.15162942727989231
26,guangzhou,rf,-0.32547894342239836,-0.05716669689824053
26,wuhan,ridge,-0.6950560300399673,0.10477862265467427
26,wuhan,knn,-0.9589230519801888,0.06667005083438955
26,wuhan,rf,-1.0367072629109368,0.08759259202181073
26,shanghai,ridge,0.006456547262558843,0.14523305224763408
26,shanghai,knn,-0.04776242745700765,0.059641429433203864
26,shanghai,rf,-0.08340922026357189,0.07263841710836615
26,xiamen,ridge,-0.025541387882616506,-0.0009126176147053084
26,xiamen,knn,-0.09857898890564343,0.02569386256136577
26,xiamen,rf,-0.09809025928819137,0.021846132401290734
26,beijing,ridge,-0.2027354102767891,0.0038413199703522284
26,beijing,knn,-0.2800569108303348,0.004065292824348605
26,beijing,rf,-0.2791950452565026,-0.007105797428378072
27,zhengzhou,ridge,-0.25169909480349806,0.022915706665186795
27,zhengzhou,knn,-0.23701357198062456,0.053564556002138254
27,zhengzhou,rf,-0.2843972775728911,0.08340861032907829
27,guangzhou,ridge,-0.09950962504647398,-0.04101215309269001
27,guangzhou,knn,-0.18781095040909945,-0.07362785563929714
27,guangzhou,rf,-0.47578412837617967,-0.17717395247596593
27,wuhan,ridge,-0.6336607806846382,0.05447218406305824
27,wuhan,knn,-0.7179682881266289,0.016741865214644908
27,wuhan,rf,-0.9710564055484259,0.04656173932671824
27,shanghai,ridge,0.01212428133703114,0.15252151099015235
27,shanghai,knn,-0.08697003482828669,0.05490432077030996
27,shanghai,rf,-0.0775003170353099,0.10619523123491906
27,xiamen,ridge,-0.021839884076986893,0.02516234343037734
27,xiamen,knn,-0.08171271898257615,0.04337839604908657
27,xiamen,rf,-0.08942996980004847,0.038581901593009886
27,beijing,ridge,-0.21478410726945296,-0.029141825916019465
27,beijing,knn,-0.251234170061321,0.11140642535405743
27,beijing,rf,-0.23864426514840242,0.1016983016983017
28,zhengzhou,ridge,-0.20826579422468394,0.05795444013658481
28,zhengzhou,knn,-0.20151238340732291,0.1000808752750797
28,zhengzhou,rf,-0.27091491233455134,0.0696068496748393
28,guangzhou,ridge,-0.031854564360594306,-0.003896245238527118
28,guangzhou,knn,-0.13780280484292895,-0.10423019087662871
28,guangzhou,rf,-0.22167329586022788,-0.038178849990930526
28,wuhan,ridge,-0.8019874181474824,0.1835245148120098
28,wuhan,knn,-0.8859078227538821,0.05074252142116208
28,wuhan,rf,-0.9056113712560125,0.058508119728596666
28,shanghai,ridge,-0.016051281789945415,0.12246808046634451
28,shanghai,knn,-0.14340316101292716,-0.06806335595758187
28,shanghai,rf,-0.0975818691800936,-0.004918449886994633
28,xiamen,ridge,-0.019336424793221507,0.008986661905687674
28,xiamen,knn,-0.0906028676067887,0.019690608569988634
28,xiamen,rf,-0.09014123544839237,0.002841549747691634
28,beijing,ridge,-0.2934496901627217,-0.11607424833231283
28,beijing,knn,-0.3241805205917012,0.045473917593645004
28,beijing,rf,-0.30516450220320746,-0.060829493087557605
29,zhengzhou,ridge,-0.23720421072598952,0.06366131239612362
29,zhengzhou,knn,-0.2233047891135862,0.03480334787542343
29,zhengzhou,rf,-0.3093620357447229,0.06080609178572944
29,guangzhou,ridge,-0.08911388997079461,-0.01163431888264103
29,guangzhou,knn,-0.17154217273351757,-0.042515948695786794
29,guangzhou,rf,-0.262683422978079,0.015984037729004173
29,wuhan,ridge,-0.8359444396911557,0.15941407183204973
29,wuhan,knn,-1.006641364889591,0.08263969717041987
29,wuhan,rf,-1.215564645336618,0.09126550977486007
29,shanghai,ridge,0.01260300915247814,0.12815891037422258
29,shanghai,knn,-0.047164439855736706,0.09361697557915827
29,shanghai,rf,-0.07182193437145457,0.05567166497047855
29,xiamen,ridge,-0.02847663800321598,0.014406227010627012
29,xiamen,knn,-0.0801954594224843,0.024188904505810016
29,xiamen,rf,-0.09676864240956662,0.022484504969525157
29,beijing,ridge,-0.22613099483220322,-0.04857078405465502
29,beijing,knn,-0.29509721246431675,0.02567275574872939
29,beijing,rf,-0.2666967199339685,-0.015971125648545005
30,zhengzhou,ridge,-0.21115021982005344,0.0334715640339846
30,zhengzhou,knn,-0.24175470240803798,0.021075746136940396
30,zhengzhou,rf,-0.315937764505283,0.03903203072403466
30,guangzhou,ridge,-0.08326198845803234,-0.011289678940685652
30,guangzhou,knn,-0.12967432173980886,0.017612930902357056
30,guangzhou,rf,-0.2811184612809494,-0.06339198258661347
30,wuhan,ridge,-0.6579405133935989,0.030414181193984584
30,wuhan,knn,-0.9536403723453792,0.052213376945589536
30,wuhan,rf,-0.9619613049155344,0.041286863024489216
30,shanghai,ridge,0.0005183798457775168,0.03978541878693912
30,shanghai,knn,-0.061577009932827886,0.08379836234614776
30,shanghai,rf,-0.06683785916202933,0.029628001956155437
30,xiamen,ridge,-0.02067416641057962,0.025621621076390263
30,xiamen,knn,-0.07840927891253036,0.03503528732543934
30,xiamen,rf,-0.0799986800219814,0.03157696711343265
30,beijing,ridge,-0.20591784488134524,-0.043533885469369336
30,beijing,knn,-0.3014234833990328,0.051980445298343766
30,beijing,rf,-0.2910621013671226,0.01437594663401115
31,zhengzhou,ridge,-0.23940677913998853,0.014420069307414013
31,zhengzhou,knn,-0.25761502557388205,0.040230727497230306
31,zhengzhou,rf,-0.32589838287394657,0.06009084073853627
31,guangzhou,ridge,-0.06376918022481193,0.01783058226011246
31,guangzhou,knn,-0.22280831402853063,-0.1404699260565842
31,guangzhou,rf,-0.296748666389691,-0.13113005623072738
31,wuhan,ridge,-0.72273305484744,0.009061413281760496
31,wuhan,knn,-0.9250933356583315,0.05141700222950528
31,wuhan,rf,-1.0853933146840244,0.04607956878005263
31,shanghai,ridge,-0.002553240946661539,0.02183563753156351
31,shanghai,knn,-0.09105041535408032,0.0034876946623296967
31,shanghai,rf,-0.08959077986144903,0.041205450030211276
31,xiamen,ridge,-0.016601620954056928,-0.01476096784754504
31,xiamen,knn,-0.07448289407824848,0.02511059110222784
31,xiamen,rf,-0.1039439778505018,0.005526063836259401
31,beijing,ridge,-0.20136009058993398,-0.0886468370339338
31,beijing,knn,-0.2674154318511581,0.004590578116370428
31,beijing,rf,-0.27596855506808726,-0.03552254197415488
32,zhengzhou,ridge,-0.24620653958702188,0.0017883275156692715
32,zhengzhou,knn,-0.2680272575739846,0.05592978958907205
32,zhengzhou,rf,-0.3543942005314946,0.04879487195424427
32,guangzhou,ridge,-0.0733647373599613,-0.0060293850897877735
32,guangzhou,knn,-0.1327740489671243,0.00902414116479113
32,guangzhou,rf,-0.3490470591008863,-0.014086704153818248
32,wuhan,ridge,-0.7232974164774948,-0.03296993465222504
32,wuhan,knn,-0.8611150759238999,0.016753078758116335
32,wuhan,rf,-0.9858584801030179,0.04521085071548454
32,shanghai,ridge,0.00491397741332511,0.0870947276596604
32,shanghai,knn,-0.11979523448562857,0.02652407486153791
32,shanghai,rf,-0.10509247981470948,0.03610112478358069
32,xiamen,ridge,-0.03794123653906811,-0.059977040344883444
32,xiamen,knn,-0.09544795827940233,0.014438410223495447
32,xiamen,rf,-0.10727363254418432,0.019004779647118095
32,beijing,ridge,-0.23086612508864612,0.03598014888337469
32,beijing,knn,-0.2730800221550318,0.057113991929186016
32,beijing,rf,-0.2362124058235089,0.13233862911282265
33,zhengzhou,ridge,-0.2091020773650758,0.020615579831281046
33,zhengzhou,knn,-0.23652211004126777,0.01420563843210287
33,zhengzhou,rf,-0.28452908101762864,0.046221167647075276
33,guangzhou,ridge,-0.06554267854979168,-0.006939960094322512
33,guangzhou,knn,-0.13273120154612505,-0.01702893358777392
33,guangzhou,rf,-0.25697679170862453,-0.11734445855251224
33,wuhan,ridge,-0.6596065702167453,0.13550332181247401
33,wuhan,knn,-0.7646831256893876,0.03490671349146699
33,wuhan,rf,-0.7868633851795277,0.040063026086239614
33,shanghai,ridge,-0.00474089775817399,0.11266009331345786
33,shanghai,knn,-0.10498226817427181,-0.026247741456364777
33,shanghai,rf,-0.06752635827720965,-0.007031549452149533
33,xiamen,ridge,-0.02319668679378073,0.007291681341389623
33,xiamen,knn,-0.06590935977171375,0.023032037939349062
33,xiamen,rf,-0.08617665353322423,0.023107640500475205
33,beijing,ridge,-0.22891110235703427,-0.05133898359704811
33,beijing,knn,-0.31810119636662737,0.024909002141442767
33,beijing,rf,-0.29700497576055596,0.0047726467081305795
34,zhengzhou,ridge,-0.2832997505568071,0.006159298173243529
34,zhengzhou,knn,-0.34255359598903135,0.046038586009059905
34,zhengzhou,rf,-0.37671192868940895,0.04814840403891907
34,guangzhou,ridge,-0.12945769026338927,-0.0172356248866316
34,guangzhou,knn,-0.27055726776382105,-0.05201533106362823
34,guangzhou,rf,-0.44127469648332696,-0.05639035008162525
34,wuhan,ridge,-0.5897585611219893,0.09739554589449521
34,wuhan,knn,-0.8849704405074528,0.05752861944541666
34,wuhan,rf,-1.0625942464224956,0.09157580232526925
34,shanghai,ridge,0.012511881157108218,0.2117642977042449
34,shanghai,knn,-0.08953659402417591,0.06066065694020872
34,shanghai,rf,-0.0590131580524611,0.028395498222296527
34,xiamen,ridge,-0.03220272986943984,-0.0003242836146169661
34,xiamen,knn,-0.09406064420290838,0.024007316662583336
34,xiamen,rf,-0.1065750082429755,0.009642733568066612
34,beijing,ridge,-0.21235583356632204,0.025848345203183912
34,beijing,knn,-0.2788580172336117,0.03836173107967219
34,beijing,rf,-0.2358003489540934,0.0741162063742709
35,zhengzhou,ridge,-0.26617950918847577,0.031068554713390224
35,zhengzhou,knn,-0.2526192691022795,0.08488170346547336
35,zhengzhou,rf,-0.32621844077745554,0.10207847686303151
35,guangzhou,ridge,-0.1007732481376502,-0.0011681480137855978
35,guangzhou,knn,-0.15129230547104977,-0.08619657608101734
35,guangzhou,rf,-0.3157381295802444,0.026617086885543265
35,wuhan,ridge,-0.7927081823114646,0.14954233398128194
35,wuhan,knn,-0.8944860057600066,0.08078146735230489
35,wuhan,rf,-1.227332867955608,0.10231250773121768
35,shanghai,ridge,-0.002070023316950609,0.05479850381318038
35,shanghai,knn,-0.10509941148195456,-0.016308813801763154
35,shanghai,rf,-0.10807412995757115,-0.01804560594245847
35,xiamen,ridge,-0.02659219661655765,0.03010178677710482
35,xiamen,knn,-0.0895887476494941,0.031136643952341038
35,xiamen,rf,-0.11035473868916723,0.031937672942470734
35,beijing,ridge,-0.20585593803946356,0.011930005478392576
35,beijing,knn,-0.3124221110089136,-0.05728142824917018
35,beijing,rf,-0.2781552017903026,-0.005655634687892752
36,zhengzhou,ridge,-0.2388124956467681,0.0002662378854003431
36,zhengzhou,knn,-0.2390097100379538,0.05112456330018309
36,zhengzhou,rf,-0.3542292300065477,0.04311738618291385
36,guangzhou,ridge,-0.13187115736852562,-0.03435153274079449
36,guangzhou,knn,-0.17498105521976548,-0.0246381504064589
36,guangzhou,rf,-0.3114637653032093,-0.08211137311808453
36,wuhan,ridge,-0.7432206179633942,0.047595015535341956
36,wuhan,knn,-0.8979039018178998,0.04609461091720709
36,wuhan,rf,-1.0233140195824433,0.03948926160210668
36,shanghai,ridge,0.01156472370716366,0.19439111672114376
36,shanghai,knn,-0.07455991843236331,0.03633419796135202
36,shanghai,rf,-0.08056428383079006,0.0840803803909934
36,xiamen,ridge,-0.04709601187382706,-0.028624554234943828
36,xiamen,knn,-0.11190157883621188,-6.497329258611207e-05
36,xiamen,rf,-0.10736911174200525,0.004064663047775405
36,beijing,ridge,-0.21128683877682142,0.07272082755953724
36,beijing,knn,-0.2675969338876789,0.11512377158948203
36,beijing,rf,-0.2737314023697184,0.03152653797815088
37,zhengzhou,ridge,-0.1971056079822009,0.045269607840258755
37,zhengzhou,knn,-0.19746909923849598,0.08011187482155015
37,zhengzhou,rf,-0.2658766833275865,0.05256688198770958
37,guangzhou,ridge,-0.06968359279995973,-0.0048793760203156185
37,guangzhou,knn,-0.13218930087885128,-0.03965905978432025
37,guangzhou,rf,-0.19215610661470195,0.044904770542354436
37,wuhan,ridge,-0.5591713737650905,0.14960042776011595
37,wuhan,knn,-0.8481699428201619,0.08552976438756418
37,wuhan,rf,-0.8731882494194665,0.09489118177327914
37,shanghai,ridge,0.0031886262200916393,0.05386586526389973
37,shanghai,knn,-0.07696483481126704,0.018932424704717572
37,shanghai,rf,-0.07906859469896155,0.006869638773975037
37,xiamen,ridge,-0.042251767888110026,-0.0325681001532927
37,xiamen,knn,-0.07944943381909231,0.029034733908510014
37,xiamen,rf,-0.08658815002455578,0.010694313605656694
37,beijing,ridge,-0.30814453872702363,-0.04308594631175276
37,beijing,knn,-0.29035931491653155,0.06982400593014472
37,beijing,rf,-0.2584070643826022,0.14917340723792336
38,zhengzhou,ridge,-0.22208781729664206,0.027159919816260713
38,zhengzhou,knn,-0.26532719664942817,0.06873827662019699
38,zhengzhou,rf,-0.28747164542353554,0.0786906379294196
38,guangzhou,ridge,-0.11213805371799679,-0.02071104661708689
38,guangzhou,knn,-0.16702843285161806,-0.1084078922915749
38,guangzhou,rf,-0.341869627695067,-0.11568655904226374
38,wuhan,ridge,-0.8334540823929468,0.12327801037428453
38,wuhan,knn,-0.9079217895667584,0.05272950846474374
38,wuhan,rf,-1.219003066204781,0.07603245265267618
38,shanghai,ridge,-0.000822047547127891,0.0695959832934852
38,shanghai,knn,-0.08222785115770659,0.05453177171880243
38,shanghai,rf,-0.08241302568244513,0.034515068125384164
38,xiamen,ridge,-0.022999978292758128,0.022402239662198783
38,xiamen,knn,-0.09057442870363985,0.03104692180460588
38,xiamen,rf,-0.09325844293921404,0.02427809751411582
38,beijing,ridge,-0.26499986032616163,0.008130579098321034
38,beijing,knn,-0.2694743632838761,0.06625326186718587
38,beijing,rf,-0.23607906818365554,0.1081209113467178
39,zhengzhou,ridge,-0.2710969489630053,0.011122018050923747
39,zhengzhou,knn,-0.2782636399098093,0.039982396444656676
39,zhengzhou,rf,-0.3115600947749677,0.10766703000414514
39,guangzhou,ridge,-0.13334340529891975,-0.04177036096499184
39,guangzhou,knn,-0.2915290380448139,-0.12581387397255162
39,guangzhou,rf,-0.4858122395259745,-0.15875204063123527
39,wuhan,ridge,-0.6653321768348694,0.07661731701328414
39,wuhan,knn,-0.9400260568953178,0.06595066052090559
39,wuhan,rf,-1.1281518508542354,0.06158328416233853
39,shanghai,ridge,0.02521558126557555,0.22060495116252782
39,shanghai,knn,-0.061835159674576534,0.07827074117852646
39,shanghai,rf,-0.014347392881543852,0.10944748807151594
39,xiamen,ridge,-0.023389193891298454,0.03188559085843578
39,xiamen,knn,-0.11099200629191097,0.044811297521248024
39,xiamen,rf,-0.08918396639635273,0.04959351689893982
39,beijing,ridge,-0.20928092698909362,0.004347265637588219
39,beijing,knn,-0.2042680064600071,0.21019481340828372
39,beijing,rf,-0.23275031289893588,0.09861428893686958
40,zhengzhou,ridge,-0.17354493250442826,0.018651245441090744
40,zhengzhou,knn,-0.227710339454537,0.021418218654981336
40,zhengzhou,rf,-0.2268725400475804,0.0839332895959592
40,guangzhou,ridge,-0.0666864452793674,-0.032251042989298026
40,guangzhou,knn,-0.09740300275382796,-0.011948144291955612
40,guangzhou,rf,-0.31588304126856115,-0.07868674043170688
40,wuhan,ridge,-0.7993124586072502,0.06187828262481213
40,wuhan,knn,-1.0692992845350249,0.02687754604714672
40,wuhan,rf,-1.1816354902665913,0.04931458042746595
40,shanghai,ridge,0.0043939821478719,0.15022667494949546
40,shanghai,knn,-0.10286517193814149,-0.047283905616695675
40,shanghai,rf,-0.0942194120037072,0.06612481661139728
40,xiamen,ridge,-0.016966049092120628,0.030019810002687518
40,xiamen,knn,-0.0912739483467071,0.03378675591978425
40,xiamen,rf,-0.10580308900790336,0.03362919912297686
40,beijing,ridge,-0.23001279926103102,-0.02983790403145242
40,beijing,knn,-0.31052038951695016,-0.04845814977998732
40,beijing,rf,-0.26843882830884547,0.00845928265283104
41,zhengzhou,ridge,-0.18177926220181817,0.0013653027178690484
41,zhengzhou,knn,-0.23310587685255935,0.023407097003673206
41,zhengzhou,rf,-0.2693876339506798,0.06351759378071528
41,guangzhou,ridge,-0.07512805306681991,-0.025771812080536916
41,guangzhou,knn,-0.14325773611590908,-0.053034741583148345
41,guangzhou,rf,-0.28241860190770396,-0.18742245601306
41,wuhan,ridge,-0.5862945383382019,0.042849969483347315
41,wuhan,knn,-0.9893031448207563,0.01714882642514407
41,wuhan,rf,-1.0421698185811579,0.04322247095465565
41,shanghai,ridge,-0.002237126573858994,0.12180061195631905
41,shanghai,knn,-0.07694135272897085,0.05442730679360892
41,shanghai,rf,-0.11003525582400298,0.034261463082195874
41,xiamen,ridge,-0.06015658855009898,-0.038364768656584884
41,xiamen,knn,-0.10044172511141314,0.013363894695827286
41,xiamen,rf,-0.0946915256322447,0.006644855515763355
41,beijing,ridge,-0.2396441690155635,0.040030936805130354
41,beijing,knn,-0.2722353461687088,0.07807205386890008
41,beijing,rf,-0.2747001356675125,0.11781444362089524
42,zhengzhou,ridge,-0.21831889013346606,0.07083227169593424
42,zhengzhou,knn,-0.22123982569473455,0.0261137726562028
42,zhengzhou,rf,-0.3046958456421278,0.06306510802878007
42,guangzhou,ridge,-0.06850887785696247,-0.0295555958643207
42,guangzhou,knn,-0.19963494002841053,-0.15139864991721255
42,guangzhou,rf,-0.3409394748503609,-0.08163976056593507
42,wuhan,ridge,-0.722885690849342,0.0654487811042346
42,wuhan,knn,-0.7999522265711128,0.02677746330820022
42,wuhan,rf,-1.1258258686024392,0.042948427384288126
42,shanghai,ridge,-0.0134448908332081,-0.07841515880466333
42,shanghai,knn,-0.0717888178509678,0.08617135389417056
42,shanghai,rf,-0.1014672247953734,0.05186759010826655
42,xiamen,ridge,-0.014056654466662932,0.00025400909391115373
42,xiamen,knn,-0.08080575192547856,0.01717950003727168
42,xiamen,rf,-0.08812811641594864,0.011340382503687471
42,beijing,ridge,-0.27251588594420206,-0.09522413070800169
42,beijing,knn,-0.29825649153997413,-0.025213516494414175
42,beijing,rf,-0.2734985549795781,0.03714994682736618
43,zhengzhou,ridge,-0.24546388973428623,0.02406816186791626
43,zhengzhou,knn,-0.2635404115009776,0.03960728748558689
43,zhengzhou,rf,-0.28457159581904556,0.08458324373673283
43,guangzhou,ridge,-0.0520271749876291,-0.0010738255033557046
43,guangzhou,knn,-0.08960110944110622,0.0328877497621664
43,guangzhou,rf,-0.2579021598788751,-0.014311627063304917
43,wuhan,ridge,-0.6176720678067493,-0.06807669489477516
43,wuhan,knn,-0.8995162174478673,0.017040521201354464
43,wuhan,rf,-1.0061008414598662,0.02723971687317047
43,shanghai,ridge,-0.016939722400134416,-0.00466649704595779
43,shanghai,knn,-0.10443729033507743,0.03610495396589479
43,shanghai,rf,-0.06694687693277435,0.07501173026344435
43,xiamen,ridge,-0.04567426328808066,-0.05938203021682866
43,xiamen,knn,-0.09775736538737156,0.002727792806527171
43,xiamen,rf,-0.1109655732236059,-0.003010440373054202
43,beijing,ridge,-0.2048917760358735,0.0723405626631433
43,beijing,knn,-0.22855864583097274,0.17959474363927685
43,beijing,rf,-0.23082308447232047,0.15879604266701042
44,zhengzhou,ridge,-0.22132447558928892,0.008819549408854647
44,zhengzhou,knn,-0.2258581259584702,0.0344517800381032
44,zhengzhou,rf,-0.32099216969443334,0.04615729592734901
44,guangzhou,ridge,-0.12005984337733899,-0.0741955378196989
44,guangzhou,knn,-0.2467982764997223,-0.15532936271488584
44,guangzhou,rf,-0.3419532595775654,-0.05519680754580084
44,wuhan,ridge,-0.6786511755600428,0.10384882027112392
44,wuhan,knn,-0.8558038594192126,0.0540720627450526
44,wuhan,rf,-0.8791494702159708,0.07475481104248802
44,shanghai,ridge,0.008592932114069196,0.17986128550476008
44,shanghai,knn,-0.0888646210813786,0.025330823160918836
44,shanghai,rf,-0.08508744290827597,-0.020337137683560776
44,xiamen,ridge,-0.02047858497969468,0.005453795908900219
44,xiamen,knn,-0.09649735597182962,0.023295647778362676
44,xiamen,rf,-0.09073812845902762,0.04030626464663566
44,beijing,ridge,-0.23305464534944242,0.00234281847185073
44,beijing,knn,-0.24010247213418667,0.16503200836605544
44,beijing,rf,-0.2615659964154482,0.07708742870033193
45,zhengzhou,ridge,-0.28385090144281055,0.022748767157639713
45,zhengzhou,knn,-0.26206973933153876,0.07453044646821538
45,zhengzhou,rf,-0.321980123251415,0.03813297711011009
45,guangzhou,ridge,-0.06962767131493353,0.0036132777072374386
45,guangzhou,knn,-0.17416490532264506,-0.09622174516759369
45,guangzhou,rf,-0.3396063882307214,-0.1409250861599855
45,wuhan,ridge,-0.7656047438593918,-0.05432901804927182
45,wuhan,knn,-1.0945143166162552,0.047542279505325996
45,wuhan,rf,-1.0801627843511823,0.03542483079935089
45,shanghai,ridge,-0.014238141204881316,-0.01783330469607661
45,shanghai,knn,-0.10665690967913743,0.0530940737193297
45,shanghai,rf,-0.08082246593474163,0.04964957903225368
45,xiamen,ridge,-0.038224333955731105,-0.050782606667862204
45,xiamen,knn,-0.07261657866010962,0.025862376568237037
45,xiamen,rf,-0.09331613962432783,0.011447748167693053
45,beijing,ridge,-0.20116218442624745,-0.02405981115658535
45,beijing,knn,-0.2881403498748605,-0.042995817881803296
45,beijing,rf,-0.23385001288883767,0.04336953369211434
46,zhengzhou,ridge,-0.25246303176534024,0.052209356421892804
46,zhengzhou,knn,-0.26591481575535814,0.027579178308973253
46,zhengzhou,rf,-0.3716831000218912,0.06125293448925939
46,guangzhou,ridge,-0.11029406292723931,0.031968075458008345
46,guangzhou,knn,-0.09704885527689666,0.051991891855658175
46,guangzhou,rf,-0.3462167713287929,-0.002241973517141303
46,wuhan,ridge,-0.7508486036491571,0.12132717287056989
46,wuhan,knn,-1.035870138539977,0.03876491356274171
46,wuhan,rf,-1.1657555260097308,0.03463290970563811
46,shanghai,ridge,0.013304161920744684,0.1798860677514194
46,shanghai,knn,-0.05968719093816066,0.10507209487691813
46,shanghai,rf,-0.09957464316353426,0.060223337606914625
46,xiamen,ridge,-0.02933413842219279,0.006702979845380845
46,xiamen,knn,-0.09725420658865969,0.013226462613064687
46,xiamen,rf,-0.10495378784704146,0.02070388259933919
46,beijing,ridge,-0.20298777677683644,-0.08559505011117914
46,beijing,knn,-0.2741245835707773,0.07007197652675225
46,beijing,rf,-0.2604684131914081,0.06169636814798105
47,zhengzhou,ridge,-0.19559126716627273,0.021715572819424253
47,zhengzhou,knn,-0.2015272808034474,0.04418485114912464
47,zhengzhou,rf,-0.2741445016033439,0.07618824453719737
47,guangzhou,ridge,-0.0893903286550708,-0.06385271177217486
47,guangzhou,knn,-0.14694608609804027,-0.09687492347647905
47,guangzhou,rf,-0.49644606876882724,-0.1231053872664611
47,wuhan,ridge,-0.7410046913828501,0.10142276849791183
47,wuhan,knn,-0.8494770246381915,0.029197742984893253
47,wuhan,rf,-1.02784651178726,0.04902673311776954
47,shanghai,ridge,0.013634477849601145,0.17990837177341285
47,shanghai,knn,-0.07283623623122604,0.07400371982613638
47,shanghai,rf,-0.026976771285347034,0.11263696321657579
47,xiamen,ridge,-0.013098988681553347,0.05656079361729703
47,xiamen,knn,-0.07789537200115859,0.039581995775602556
47,xiamen,rf,-0.10363999293030624,0.03306226122118843
47,beijing,ridge,-0.2335554903866992,-0.0029325513196480934
47,beijing,knn,-0.27917904143224415,0.05349010142286985
47,beijing,rf,-0.27982623692848363,-0.008729979697721634
48,zhengzhou,ridge,-0.21725741982149094,0.01239767520995432
48,zhengzhou,knn,-0.25356836142581174,0.06373844491250874
48,zhengzhou,rf,-0.30178684779363074,0.06541177302834056
48,guangzhou,ridge,-0.10979035124320413,0.029751496462905862
48,guangzhou,knn,-0.1422968762190664,0.08069290767277344
48,guangzhou,rf,-0.3149696363378074,0.10697986577181207
48,wuhan,ridge,-0.6431897074288369,0.07917655716261424
48,wuhan,knn,-0.9647707901210318,0.06479177689726898
48,wuhan,rf,-1.0987394887621367,0.08771696078656982
48,shanghai,ridge,-0.011693198787550818,0.17409363063223796
48,shanghai,knn,-0.045203663892221524,0.17395212054178022
48,shanghai,rf,-0.06368169635024135,0.11735467690562959
48,xiamen,ridge,-0.026383712530695158,-0.013077016955829418
48,xiamen,knn,-0.09255524435546691,0.02369859018129348
48,xiamen,rf,-0.10704475058592311,0.016929938312741262
48,beijing,ridge,-0.21012001806568215,-0.006184138442202959
48,beijing,knn,-0.27402128599256614,-0.05137765460346106
48,beijing,rf,-0.26405603429014923,-0.022606425832232283
49,zhengzhou,ridge,-0.19972106461544525,0.038674019382728714
49,zhengzhou,knn,-0.23901018696691922,0.03493473554626264
49,zhengzhou,rf,-0.30579473392444334,0.05518536661197217
49,guangzhou,ridge,-0.10858186315261809,-0.02368946127335389
49,guangzhou,knn,-0.14392514980833804,0.01707786253732751
49,guangzhou,rf,-0.27424933836456167,-0.09257391619807728
49,wuhan,ridge,-0.6272934053553036,0.06632269849261138
49,wuhan,knn,-0.7660193168347096,0.03833198144597394
49,wuhan,rf,-0.9437681905041455,0.05895969722976459
49,shanghai,ridge,0.03143031460659196,0.2148257312415647
49,shanghai,knn,-0.046617923138660755,0.05968199342285689
49,shanghai,rf,-0.049921433245026625,0.08499484529272384
49,xiamen,ridge,-0.032166726663161116,-0.001806322035290128
49,xiamen,knn,-0.07650104362882848,0.029652346565117945
49,xiamen,rf,-0.09633269673873435,0.01768598219922694
49,beijing,ridge,-0.25315164925361255,-0.07599175018529856
49,beijing,knn,-0.29810836266133034,0.007339446584790206
49,beijing,rf,-0.26728757263768443,-0.00015146144178402243
50,zhengzhou,ridge,-0.2875545407252904,0.02995929444782011
50,zhengzhou,knn,-0.30816678951631826,0.07023897787951656
50,zhengzhou,rf,-0.3182229911483838,0.13634738520148998
50,guangzhou,ridge,-0.19041853309841406,-0.03964084890259387
50,guangzhou,knn,-0.19652268564334063,-0.05870674651439609
50,guangzhou,rf,-0.4742078198062931,-0.09068021041175404
50,wuhan,ridge,-0.7870364743819704,0.2014484580918293
50,wuhan,knn,-0.9612195840181639,0.030385894752009857
50,wuhan,rf,-1.2245134182242676,0.05406579271217609
50,shanghai,ridge,0.005363554330324427,0.07803516435588646
50,shanghai,knn,-0.08486498277240329,0.027737988438246222
50,shanghai,rf,-0.05891548794214585,0.06024233732935348
50,xiamen,ridge,-0.01130409138809041,0.012316129523716999
50,xiamen,knn,-0.10087685300036453,0.022574044117335868
50,xiamen,rf,-0.0981631867630377,0.012360227903579981
50,beijing,ridge,-0.19658731149115227,-0.02407914665979182
50,beijing,knn,-0.22885615138856852,0.1333813499105046
50,beijing,rf,-0.21902938553645046,0.06071992523605427
51,zhengzhou,ridge,-0.2736831809389051,0.04048999165817997
51,zhengzhou,knn,-0.28059811941058954,0.06095097277958704
51,zhengzhou,rf,-0.3365836032983198,0.0708971145854667
51,guangzhou,ridge,-0.04442119557486812,0.0017848721204425902
51,guangzhou,knn,-0.17319475284788344,-0.08397273344054328
51,guangzhou,rf,-0.3473528650985642,-0.16557228369308907
51,wuhan,ridge,-0.6236561289598446,0.025431311546442504
51,wuhan,knn,-0.948399270780589,0.07052462166147729
51,wuhan,rf,-1.0147885473859848,0.08884821505002598
51,shanghai,ridge,0.005002415959945661,0.07152486815847217
51,shanghai,knn,-0.09413584987125567,0.03307918256863748
51,shanghai,rf,-0.08004007472018615,-0.004191503984986693
51,xiamen,ridge,-0.03511349629051552,-0.06032856021401353
51,xiamen,knn,-0.091767571410726,0.02023803712368188
51,xiamen,rf,-0.09182723819742411,0.003224435295475871
